post_type,post_id,parent_id,owner_user_id,owner_display_name,score,body_text,,,,
comment_on_answer,1301498,389994,169312.0,tripleee,10,The parallel with the book publisher would be an author who turns in a new 300-page manuscript every week on topics ranging from tropical fish to child rearing to nuclear physics to spiritual growth to agricultural sustainability to the history of the Incas.,,,,
comment_on_answer,1301891,389994,1135948.0,kaya3,10,"Your position would be clearer if you didn't mix it in with irrelevant grievances about other poorly-received changes unrelated to the strike, your own questions being closed, which institutional investors happen to own shares, and so on. It's very hard to discern any logical relation between any of the points you are trying to make, and you seem to be contradicting yourself in multiple ways. So, despite the volume of text you have written, I do not understand what ""not support"" really means if you don't think we should stop striking, and you don't think SE should refuse what we ask.",,,,
comment_on_answer,1302027,389994,1135948.0,kaya3,10,"OK, so you are wrong, and that's fine.",,,,
comment_on_answer,1301457,389994,282022.0,mason,9,Do you really in your heart believe that Stack Overflow Inc staff always make the correct decisions? That they should take no input from the people that made this network of sites a success in the first place? Software developers who can write and maintain the apps this site runs on are readily found. A legion of people willing to put forth their own unpaid time to actually make the site useful are not readily found.,,,,
comment_on_answer,1301608,389994,171199.0,ꓢPArcheon,9,"they have the right to ""fire"" people, revoke moderation rights (since those weren't paid employees in the first place), suspend or ban users. But they don't have any right to go around and tell the press that ""there is this moderator that refuses to acknowledge that everyone should be allowed to choose how they identify and was planning to misrepresent users identities on purpose with the sole intention of hurting people, so we removed her and advise no one should hire her ever. BTW here is her mail if you want to send in well deserved hate letters"". Yet that is what was done back then.",,,,
comment_on_answer,1301659,389994,282022.0,mason,7,"@leanne I haven't seen you provided any reasoning for why you disagree with the strike. The only reasoning you seem to have provided is that Stack Overflow Inc is a company and can legally do what it wants - but now that we agree that's true, that still doesn't provide any reasoning for why moderators shouldn't strike. What about their reasoning for striking do you disagree with?",,,,
comment_on_answer,1301677,389994,282022.0,mason,7,"You say you've been following that ChatGPT saga, but you either missed or are ignoring crucial parts of this strike. The strike isn't just about ChatGPT - it's about the company having hidden rules, and not coordinating properly with the volunteers. No, they aren't legally required to coordinate with them - but it'd be wise to do so since they're a big part of why these sites are successful in the first place. Several moderators have offered to do blind tests to validate their AI detection abilities - but the company refuses to take them up on the offer.",,,,
comment_on_answer,1302718,389994,181776.0,willeM_ Van Onsem,5,"The company indeed owns the collection of sites, the moderators on the other hand own their (free) time, and thus can decide to strike when they want to. This also is not only because of a new AI policy, but is something that is smoldering for a very long time.",,,,
comment_on_answer,1301548,389994,260073.0,NoDataDumpNoContribution,4,"This answer is a valid contribution. I agree to many points in it except to the first and last one. I support the strike and I don't want to mock moderators. If the company has rights, then the mods have rights too. Of course they can strike at any time. And without their work surely SO as we know it wouldn't exist. We all owe them a lot of gratitude for that. Of course we too can choose freely what to support and what not but in this case I support the strike because the arguments for it convince me. If the company wants a different policy it should look for mods to enforce them elsewhere.",,,,
comment_on_answer,1301893,389994,1135948.0,kaya3,3,"You've said that SE either should or will do what is in their interests, and/or their shareholders' interests, and/or their users' interests. Is there any reason to believe they won't do that? The purpose of the strike is to hopefully change what actions SE will take to serve those interests. Is there a particular outcome you want to achieve, which would be achieved by the strike ending without the strikers' demands being met?",,,,
comment_on_answer,1303776,389994,285552.0,Russell McMahon,3,@leanne  That the company is legally able to do as it wishes with its property is correct. What you said about replacing humans with AI is not correct - and is unlikely to be so for quite some years yet.  | I'm an SE EE moderator - because I care for people and seek to help newcomers get things right and understand the system. I've also seen the damage uncontrolled newcomers and AI answers can do. See my answer above. The use of AI for question improvement may work. I guarantee that it's use for question answering will be (and is) a disaster.,,,,
comment_on_answer,1301613,389994,171199.0,ꓢPArcheon,2,"I am open to further elaborate in chat. It is the tone and the chain of arguments you make that hit me wrong. Your premise is that ""(the company) are not beholden to their volunteers regarding their decisions""  - that I can agree. Soon after you first mention ""complain about firing a mod"" - that is already something that involved something they were NOT allowed to do - slandering, and it ended up in actual legal litigation. The final part also I can accept as your view (even if I disagree on some central point) but it is the tone that seem wrong as if you were bashing the volunteers as a whole",,,,
comment_on_answer,1301614,389994,282022.0,mason,2,I know you didn't explicitly says that they always make correct decisions. But your post seems predicated on the idea that the company shouldn't accept feedback from their users. That the users should have no say. And that's just silly. It has long been the right of users of a service to boycott that service in order to influence the service provider to change their practices. That's essentially what the moderators are doing here. And it's absurd for you to think that they shouldn't strike (boycott) when the need arises.,,,,
comment_on_answer,1308619,389994,312165.0,Rui F Ribeiro,2,"@leanne The gamification is not perfect per se, however people who has high points did not get them overnight and had to start somewhere as everyone else.Posting quality questions take time. Low quality, unmoderated content would not be attractive to visit, alas the feed is boring as it is, and that is an unappreciated and ungrateful free work I also gave up on doing. Answering also takes time. I am not also very interested on interacting with drive through users. SE and drive through users seems to think the only ones accountable to standard and rules are high rep users who play by the rules.",,,,
comment_on_answer,1301606,389994,178170.0,leanne,1,"@SPArcheon: * Not trying to pick a fight; simply stating an alternative view. * No more or less ""venting"" than the OP. * Never said ""EVERY"" volunteer; as a matter of fact, several times said some. * Not ""mad at the world""; again, simply stating an alternative view. * NOT A JOKE! Yes, I have read the multiple posts and articles about the fired moderator. The point is only that companies have a right to fire people, no legal requirement to explain why, and that their management and employees (such as legal, usually) will make that decision and carry it out.",,,,
comment_on_answer,1301607,389994,178170.0,leanne,1,"@tripleee: the particular publisher I was considering was one that accepts short stories to be placed in an anthology. There are many other examples in the media about companies, colleges, even TurnItIn trying to find ways to determine items written by AI. If none of these places has been able to figure out how to tell with high accuracy, then I stand by my comment that the volunteers here with this skill should be looking to share it.",,,,
comment_on_answer,1301609,389994,178170.0,leanne,1,"@mason: did I say that I ""believe that Stack Overflow Inc staff always make the correct decisions?"" No, I did not. I said that ""A corporation has the responsibility, and right, to make their own decisions..."" Those are two completely different things.",,,,
comment_on_answer,1301611,389994,178170.0,leanne,1,"@SPArcheon: I bolded and italicized all the salient points. I mentioned the ""wrongs"" done to me and others because SE/SO has commented that their user count is falling. I believe these ""wrongs"" are a big reason. And, note that part is not bolded or italicized, so why do you think it's my main issue? The rest of the points are simply legal fact, or in the case of AI, publicly discussed issues in the general media. SO/SE is just another company having issues with AI recognition.",,,,
comment_on_answer,1301615,389994,282022.0,mason,1,"I don't think anyone would say that Stack Overflow Inc must legally abide by what the users wants. But you seem to think that the users expressing their opinions in the form of a strike/boycott shouldn't be supported. You offer no support for that view, other than talking about how the company has a responsibility to make good decisions in order to keep making money, which again none of us disagreed with. What we disagree with is that they aren't making good decisions and they aren't properly collaborating with their users. Theyre chasing short term profits instead of long term platform health",,,,
comment_on_answer,1301616,389994,178170.0,leanne,1,"@mason: again, I did not ""explicitly"" say any of those things. I didn't say ""the company shouldn't accept feedback"". A company should accept feedback. My point is that what the company does with that feedback is its own choice. It is not required to comply with what its users/volunteers want. And, yes, the moderators have every right to strike. I simply do not agree with this strike.",,,,
comment_on_answer,1301658,389994,1135948.0,kaya3,1,"@KarlKnechtel Yes, ChatGPT has been trained on a wide range of text data, including instances of sarcasm. It can often recognize sarcastic statements by analyzing linguistic cues and contextual information within a conversation. However, understanding sarcasm can be challenging even for humans, and there may be cases where ChatGPT might not fully grasp the intended sarcastic tone or meaning, as sarcasm can be subjective and complex.",,,,
comment_on_answer,1301671,389994,178170.0,leanne,1,"@mason: I have been following the ChatGPT saga, among other AI-related issues. From all that I have seen/read/heard, there is no way that anything - not humans, not tools, not the AI itself - can tell with high accuracy, whether content was AI-generated or not. Some of the striking volunteers have claimed a near 100% accuracy rate. The company has said that they have evidence that many items flagged were not AI-generated. This puts the company in an untenable position: lose users from (possibly) badly flagged posts, or appease their volunteers by letting them flag unrestrainedly.",,,,
comment_on_answer,1301675,389994,178170.0,leanne,1,"@mason: As to the private rules they had to agree to: if those rules went public, then (possibly) users would be able to override the very things the company wants to use to determine if a post is AI-generated. Now, I don't know what the private items are, so that's a guess on my part. But, I repeat: if these volunteers are truly able to detect AI-generated content with near 100% accuracy, then they need to quit wasting time with a company that doesn't believe them and go get jobs with companies that are desperate to root out AI-generated content.",,,,
comment_on_answer,1301681,389994,178170.0,leanne,1,"@mason: my post discusses that in the last two points. As for the downvotes, I can't control anyone else's opinions, perception, or translation of the meaning in my posts. Getting downvotes when one expresses disagreement or reasoning that others disagree with has been the normal reality here at SO/SE for a number of years. And, though you likely can't see it, my post has gotten some upvotes as well.",,,,
comment_on_answer,1301881,389994,1135948.0,kaya3,1,"This answer is all over the place. Could you clarify exactly what you mean by ""do not support the strike""? Do you mean you think we shouldn't stop donating our free time to improve SE's product? Or do you mean you think SE shouldn't do what we're asking them to do?",,,,
comment_on_answer,1301886,389994,1135948.0,kaya3,1,"Well, if you don't think we should stop striking and you don't think SE should refuse to do what we're asking, then what does it mean to not support the strike? It sounds more like you are just indifferent to the strike.",,,,
comment_on_answer,1302017,389994,178170.0,leanne,1,"It comes down to this, @kaya3: a small subset of ""volunteers"" have been closing ""thousands"" of posts as AI-generated when there is no one in the world that has been able to accurately identify AI-generated text. The company has identified that a number of these closings have been incorrect (in alignment with my earlier comment). These volunteers (unreasonably) expect the company to allow them to continue (insensitively) harming users. My ""close vote"" experience shows an example of unreasonable and insensitive behavior by volunteers. This strike is just a further example of that behavior.",,,,
comment_on_answer,1302018,389994,178170.0,leanne,1,"Further, @kaya3: the company does not have to communicate every internal decision with its volunteers. It also does not have to expose all of its rules to the public. The ""striking"" volunteers seem to have conflated themselves with internal employees and management. This isn't about the ""love of SE/SO""; this is about trying to force a company to do what a small subset of people want: the ability to close posts and suspend users irregardless of what the company and the larger community sees as harmful.",,,,
comment_on_answer,1302156,389994,178170.0,leanne,1,"@Lewis: no condescension intended. Simply separation from the company, employees, or users. Nowhere, in any of my posts anywhere do I suggest that ""[j]ust because they are unpaid"", volunteers and their contributions are devalued by me.""",,,,
comment_on_answer,1304320,389994,253751.0,Stack Exchange Broke The Law,1,"To leanne I would like to point out: tough [censored]. It doesn't matter whether you support a strike or not. That decision is made by the people striking. If working doesn't feel valuable to a volunteer, they'll stop volunteering, and you cannot force them to volunteer, because that is called slavery. If you want people to do work for you, you either pay them, or you make it worth their while some other way, like the warm fuzzy feeling of doing good in the world.",,,,
comment_on_answer,1304359,389994,181776.0,willeM_ Van Onsem,1,"@RussellMcMahon: very likely, eventually AI will outsmart people, but the current level (like ChatGPT) does not and is way off. That is basically because how these tools are made: as electrical parrots that imitate humans, and for example refer to sources, classes, laws. But the difference is, these do not exist. Indeed, it refers to them because somehow it is trained that there is a country with a certain law related to the question, whereas for the exact question, the ""real"" country has no such law.",,,,
comment_on_answer,1305230,389994,1360325.0,HippoMan,1,"What seems to be happening here is that SE moderators in general believe that they can do work of sufficient quality without the help of LLM software, while the SE management disagrees. This is just another instance of what will inevitably occur as more and more so-called ""AI"" and ""robotics"" entities are used to replace human workers ... irrespective of whether the workers are paid or are volunteering. Sadly, over time, human workers and human volunteers are going to lose this war, as an increasing number of people will find themselves out of work due to being replaced by machines.",,,,
comment_on_answer,1307912,389994,312165.0,Rui F Ribeiro,1,"In the years have been active here, typically the most vocal users complaining about moderators ""abuse"", were the ones not willing to put any effort investing into the reputation gamification and good quality questions both on technical and English content, while still demanding good quality answers, often abusing the system with drive by users.",,,,
comment_on_answer,1308247,389994,178170.0,leanne,1,"@KevinB, the example is all about rudeness. Downvotes without explanation: not rude? Almost immediate closure for an invalid reason: not rude? All moves against a first time user: within standards for the site? My meta question about reason for closure and how to re-open getting a multitude of downvotes and no help: not rude? C'mon Kevin: really?",,,,
comment_on_answer,1308259,389994,200898.0,Kevin B,1,"Sure, however, no one here just gets to claim they’re the expert, it’s earned. You presented your case, and people disagreed. That’s the system working as intended.",,,,
comment_on_answer,1301485,389994,178170.0,leanne,0,"Again, @kaya3, I'm not talking about the tools. The strikers have made it very clear that they weren't using tools. And, regardless of ""false positives and false negatives"", there are a multitude of sites out there seeking to solve this problem. Book publishers are having the same problem, for example. They just want to know that a submitted book was written by a human, not an AI. They also have data such as the history of the contributor - and they still cannot tell with any high accuracy what is AI and what is human.",,,,
comment_on_answer,1301556,389994,173477.0,Karl Knechtel,0,"@kaya3 while your comment is generally accurate, I have seen demonstrations that ChatGPT has a reasonably good conceptual model of sarcasm, and can generate impressive sarcastic prose if you explicitly ask it to be sarcastic.",,,,
comment_on_answer,1301610,389994,171199.0,ꓢPArcheon,0,"Again, you may have your reason to be angry for some wrongs that were done to you in the past by some mods, I don't have any difficult to believe that. But your post feels like those wrongs are the sole reasons you refuse to recognize while other mods are now protesting about other unrelated things.",,,,
comment_on_answer,1301883,389994,178170.0,leanne,0,"@kaya3: I have explained all my points in the comment thread above, if you care to read it. And, no, I'm not saying that you all should stop donating your time. I also am not saying that ""SE shouldn't do what [you're] asking them to do"". I am saying, perhaps, that what you're asking them to do (in terms of AI-content flagging) is unreasonable. Or that if it isn't, then the strikers should leave. (Perhaps go to that other site - or take your AI-detecting skills to companies who respect them.) My update notes that the point may be moot, anyway. Strike on, though, if it's what you believe in.",,,,
comment_on_answer,1302047,389994,63550.0,This_is_NOT_a_forum,0,Related: The meta effect,,,,
comment_on_answer,1304565,389994,178170.0,leanne,0,"@RussellMcMahon:  I refer to Overflow Labs where Prosus is already using AI to locate questions in existing text and suggest titles for new questions. Since Prosus owns the likes of Udemy and Codecademy, they can get new questions at any time. With the AI's help, they can cut the number of people needed to deal with low-quality questions dramatically. Yet, they can still grow the SO database of programming-related questions effectively and without human judgement (read ""bullying"") that so often happens in long-standing forums. AI is here...",,,,
comment_on_answer,1304998,389994,285552.0,Russell McMahon,0,"@leanne Yes, I largely agree with your comments on question improvement. I covered this reasonably well (I hope :-) ) in my answer",,,,
comment_on_answer,1307826,389994,612423.0,OverLordGoldDragon,0,"As someone who largely agrees with your sentiment on ""volunteers toxic"", I find the answer absurd. StackExchange = community. It's nothing without it. I also don't fully support the strike (if including Prompt Engineering SE), but my reasoning is very different.",,,,
comment_on_answer,1308241,389994,178170.0,leanne,0,"@RuiFRibeiro: I have never gotten into the reputation gamification because of the moderator abuse. For example, one of my early questions, regarding Visual Studio 2012, was closed as a duplicate of a question for a much older, inapplicable, version of VS. I see new developers referred to SO for help, only to find their limited tech vocabulary gets them slammed with downvotes and questions closed without explanation. If I defend valid questions (example in my answer), I get slammed, when even the moderators don't agree on a reason for close and/or don't have topic knowledge. Why invest?",,,,
comment_on_answer,1308242,389994,200898.0,Kevin B,0,@leanne there were no moderators involved in the handling of the referenced question.,,,,
comment_on_answer,1308243,389994,178170.0,leanne,0,"@KevinB: then other ""volunteers"" - regardless, the point is the same. (That's why I generally put ""volunteers"" in quotes: because there are many titles.) The issue, though, is the same: SO has become an unfriendly environment unless you can ask just the right questions in just the right way to avoid a tidal wave of downvotes and/or closure without explanation - even if you've never asked a question before.",,,,
comment_on_answer,1308244,389994,200898.0,Kevin B,0,"SO has always been a site with standards, that isn't something new that occurred. It's what attracted experts to come here rather than continuing wherever they were prior to SO. Unfortunately, as the site grew standards stopped being enforced as well resulting in more negativity as we lost the ability to curate the site the way it needs to be.",,,,
comment_on_answer,1308245,389994,178170.0,leanne,0,"@KevinB: I'm not talking about standards. I'm talking about basic kindness and concern for new, or new to a topic, users. Questions can be corrected to standards - if explanation is given and closure is held off to give time. The example I gave had not a single explanation for any of the downvotes, and the original closure reason wasn't even correct. You, yourself, were involved in the discussion, and still the problem wasn't fixed. The question is still closed, and the (first time) user is probably long gone at this point. Standards for a new user were not followed.",,,,
comment_on_answer,1308246,389994,200898.0,Kevin B,0,"@leanne if you're talking about basic kindness, why do all of your references not show any signs of rude behavior or actions that are against the standards of the site?",,,,
comment_on_answer,1308248,389994,200898.0,Kevin B,0,"Those are design problems with the site that we've been pushing for solving for literally a decade. This isn't a community problem, the site literally tells us to downvote not useful content and not to comment on downvotes.",,,,
comment_on_answer,1308249,389994,200898.0,Kevin B,0,"I 100% agree that the site does an awful job of onboarding users and displaying information to users related to how their question is being received. That's been a problem for as long as this site has existed. They've made multiple attempts to solve it, but it seems as if they gave up on the QA side of things ~ 8 years ago.",,,,
comment_on_answer,1308250,389994,178170.0,leanne,0,"No, @KevinB; those are ""volunteer"" problems. I visited your ""close voters"" chat and saw that all the close voters were together having a visit. So, ""smokescreen"", or like tools, pop up messages into the room, whereupon somebody decides to close the question, and others run right over to close. There was even one discussion about whether a user was ""worth keeping"" in order to make a close decision. That's plain wrong.",,,,
comment_on_answer,1308251,389994,200898.0,Kevin B,0,"have you even looked at the posts that smokedetector presents? it's a spam tool. it finds spam. literal spam. now you're just making claims about things you didn't even take the time to investigate. This tool exists, again, because the company wouldn't do it themselves.",,,,
comment_on_answer,1308252,389994,178170.0,leanne,0,@KevinB: or like tools,,,,
comment_on_answer,1308253,389994,200898.0,Kevin B,0,"The only thing the automated tools that exist in that room do are 1: find spam, 2: find rude content. that's it. I would expect those to be things you'd appreciate existing, given your concerns on rudeness. Actual rudeness, not ""Someone on the internet didn't like what i created, it's not fair""",,,,
comment_on_answer,1308255,389994,178170.0,leanne,0,"@KevinB: again, the point is that people, like yourself, make the decision to close. People give the reason for closure. People give the downvotes. People decided to close the example question without understanding the topic in the question, then refused to reopen it, even though a person with knowledge of the topic (myself) demonstrated how the question was valid and relevant - unless because it didn't specifically involve code, it was off-topic, upon which people could not agree.",,,,
comment_on_answer,1308256,389994,200898.0,Kevin B,0,All you need is a consensus that agrees with you. you didn't have one. One person saying everyone else is wrong is unlikely to be correct.,,,,
comment_on_answer,1308258,389994,178170.0,leanne,0,"@KevinB: one person with knowledge of the topic, with a consensus of people who had no knowledge of the topic, and refused to hear the relevant point. Typical SO ""volunteers"". Majority doesn't mean correct: example, incorrect SO answers upvoted hundreds of times. Listening and understanding would be ""correct"".",,,,
question,389834,,936316.0,Philippe,-589,2023-06-05 18:25:35,"Update: GPT on the platform: Data, actions, and outcomes

As you may be aware, a number of moderators (on Stack Overflow/across the network) have decided to stop engaging in several activities that they had taken on, including moderating content - in fact, almost all moderation tasks. The primary reason for this action is dissatisfaction with our position on detection tools regarding AI-generated content, and discontent with how that was rolled out.
We ran an analysis and the ChatGPT detection tools have an alarmingly high rate of false positives, which is correlated to a dramatic upswing in suspensions of users with little or no prior content contributions. People with original questions and answers were summarily suspended from participating on the platform. We stand by our decision to require that moderators stop using that tool. We will note that it appears to be very rare, however, for mods to use ONLY the ChatGPT detection tool, and frequently their own analyses were in use as well. We will continue to look for other, more reasonable tools and are committed to rapid testing of those tools and any suggested heuristic indicators.
The moderators who are engaged in this action served this community collectively for many years on the platform. Personally, I consider a number of them friends, and anytime friendship is tested like this, it’s difficult. I would like to say to them clearly that I hope they know how much I, and the whole staff and community, appreciate their collective decades of service to this community, and I hope that we are able to come to a path forward. I regret that actions have progressed to this point. The Community Management team is evaluating the current situation and we’re working hard to stabilize things in the short term. We’ll be working collaboratively with the community on the long-term solution.
I’ll be honest, the next few days and weeks might be a bit bumpy. Both sides share a deep and unchanged commitment to quality on this platform. Additionally, it’s important that we guarantee that anyone who has meaningful contributions to make has the opportunity to do so.  As we have updates, I and the team will be sharing them here.
",,,
comment_on_question,1300478,389834,684990.0,Nick is tired,258,2023-06-05 18:31:13,"Reminder that Philippe is trying to be civil here... while I am one of those on strike and don't intend on doing any curating. People should still be nice, even if critical.",0,0,1
comment_on_question,1300479,389834,572.0,Thomas Owens,5,2023-06-05 18:31:20,"Are you going to be posting updates as answers? I'd prefer that, I think. It's not clear what you mean by ""sharing them here"", as it pertains to updates. But answers would be better than edits.",,,
comment_on_question,1300481,389834,,user152859,124,2023-06-05 18:34:21,"Nice words, but we also got nice words last time the ""friendship"" was tested, and this brought us, well, here. Point is, words are not enough. At this point I also simply don't believe what management says, but that's already my own problem to solve.",,,
comment_on_question,1300482,389834,171199.0,ꓢPArcheon,75,2023-06-05 18:35:09,"So, forgive me for being blunt but does the company any actual new insight to post other than the same generic and without evidence note about the tests (reminder: users already asked for supporting data, it is kinda useless repeating that without any number or insight on how those data was achieved) and a ""we still love you"" that comes out as a tad patronizing?",,,
comment_on_question,1300483,389834,332043.0,Zoe - Save the data dump,301,2023-06-05 18:35:10,"""We ran an analysis and the ChatGPT detection tools have an alarmingly highly high rate of false positives, which is correlated to a dramatic upswing in suspensions of users with little or no prior content contributions"" - I am deeply disappointed that you've opted to ignore our many comments both before and after the AI policy going live stating that we do NOT blindly use GPT tools for suspensions. You've been involved in several of these discussions as well.",,,
comment_on_question,1300485,389834,357051.0,Israel should no longer exist,117,2023-06-05 18:36:46,"Honestly, you are just making everything worse with this post. You still refuse to listen to us, and continue to spread the same lie about how moderation on AI content was done.",,,
comment_on_question,1300486,389834,1333002.0,MissSkooter stands w Palestine,89,2023-06-05 18:36:53,"Nothing here even attempts to address the issue. The first half is a repeat of what was said before, except they added very rare so at least there's that. The second half is either sincere or emotional manipulation. As someone who doesn't really know Philippe, I'll leave that to someone else to decide",,,
comment_on_question,1300487,389834,278659.0,Rand al&#39;Thor,20,2023-06-05 18:37:34,"Your last paragraph seems to indicate a positive and hopeful direction, in particular ""Both sides share a deep and unchanged commitment to quality on this platform"". I wish a little more of this mindset had been displayed earlier on, before pushing a new policy onto us without discussion.",,,
comment_on_question,1300488,389834,357051.0,Israel should no longer exist,2,2023-06-05 18:38:00,"If your goal is to make some sound, and tell us you're trying to listen, and not ignore us, just give us a heads up that you will look into the issue. Don't continue on the same path.",,,
comment_on_question,1300489,389834,210998.0,Stephen Ostermiller,5,2023-06-05 18:38:01,"@ZoestandswithUkraine the post says ""We will note that it appears to be very rare, however, for mods to use ONLY the ChatGPT detection tool"", so not totally ignored.  Just not reflected in policy.",,,
comment_on_question,1300492,389834,332043.0,Zoe - Save the data dump,47,2023-06-05 18:39:31,@StephenOstermilleronStrike That's not what Philippe said to the media,,,
comment_on_question,1300493,389834,269301.0,Mast,8,2023-06-05 18:40:15,"@Andreasdetestscensorship No no, the second paragraph must stay at least partially. ""We will note that it appears to be very rare, however, for mods to use ONLY the ChatGPT detection tool, and frequently their own analyses were in use as well."" is as close to an apology as we'll get at the moment.",,,
comment_on_question,1300496,389834,357051.0,Israel should no longer exist,1,2023-06-05 18:43:42,"@Mast Well, it's nice that they're moving in our direction (if they really are (not sure if I trust it)), but if you omit that part, the post remains silent on the issue at hand, and is simply turned into an attempt at communicating with us, that they acknowledge what's happening, and they're working on it. It's better than nothing. I do prefer hearing from them, rather than being ignored. Being ignored is a big insult.",,,
comment_on_question,1300497,389834,171199.0,ꓢPArcheon,97,2023-06-05 18:44:02,"Also, after at least FOUR post that asked you to avoid namecalling mods (the ones willing to spend their time for you for free) as sheep that blindly follow the outcome of tools to decide on suspensions instead of using their brain you continue with that same claim, to the point of even once again involving a media/news site too (didn't the company repent about misrepresenting Monica on a news site in the past)? Please do share your proofs or stop this now",,,
comment_on_question,1300502,389834,997587.0,starball,6,2023-06-05 18:48:28,"Who is the ""I"" in this post? Is it Prashanth or you (Phillipe)?",,,
comment_on_question,1300508,389834,357051.0,Israel should no longer exist,72,2023-06-05 18:51:28,"""Personally, I consider a number of them friends, and anytime friendship is tested like this, it’s difficult."": Reading this from outside of the friend sphere, it seems like you conflate the strike with malice, and take it as a hostile action from us.",,,
comment_on_question,1300513,389834,357051.0,Israel should no longer exist,21,2023-06-05 18:58:39,"How come this post gets to be featured, but not the post about the strike from our side?",,,
comment_on_question,1300514,389834,260073.0,NoDataDumpNoContribution,11,2023-06-05 19:00:29,"""high rate of false positives, which is correlated to a dramatic upswing in suspensions of users"" Just as a general remark (I write that very often): correlation does not imply causation. The striking moderators probably argue that the high suspension of users is not causing false positives. And they may well have a point. The company should be more careful there and provide much more evidence to gain users trust. Because if this ends in a competition of trust without any data on the table I'm dead sure of who will win in the end.",,,
comment_on_question,1300515,389834,260073.0,NoDataDumpNoContribution,2,2023-06-05 19:01:35,"@Andreasdetestscensorship ""How come this post gets to be featured, but not the post about the strike from our side?"" Probably something that starts with ""Life is"" and ends on ""unfair."". And I agree, it's unfair. It looks as if the company this time is committed to go through. It will be interested to see what the other 90% of the moderators are doing. They may be forced to take a side.",,,
comment_on_question,1300528,389834,496262.0,ilkkachu,58,2023-06-05 19:39:00,"""I would like to say to them clearly that I hope they know how much I, and the whole staff and community, appreciate their collective decades of service to this community"" -- oh please. Why does everyone have such a need to remind verbally of their love and appreciation exactly after they've done something that shows just the opposite?",,,
comment_on_question,1300530,389834,686649.0,Esther,18,2023-06-05 19:44:48,"""high rate of false positives, which is correlated to a dramatic upswing in suspensions of users."" I would argue that the ""dramatic upswing"" is caused by more people posting AI-generated answers, and that even with no false positives there would still be a substantial increase in suspensions for AI-generated answers.",,,
comment_on_question,1300560,389834,356669.0,M--,5,2023-06-05 20:48:29,"I appreciate the response; even if it is not what we are ultimately looking to get out of this, it is much better than the public statements made regarding the strike. I downvoted this question mainly because of the second paragraph, as we are still waiting to see evidence of those analysis. I want to reiterate that these civil interactions and acknowledgments can become the seed to the trust that can grow back. I'd humbly suggest: refrain from calling strikers ""a small percentage"", stop removing featured from questions, keep the communication lines open, and don't damage the trust further.",,,
comment_on_question,1300565,389834,384014.0,vbnet3d,13,2023-06-05 20:54:54,"Philippe - downvotes are not personal, and I'm sorry corporate is making you the face of this. But we as the community have seen way too much heavy-handed secrecy-laden dictation from the top instead of actually (you know, according to SO's long-standing policies and practices) discussing things with the community in an open forum. Until that changes back to what it should be, the community can't support this",,,
comment_on_question,1300575,389834,260073.0,NoDataDumpNoContribution,3,2023-06-05 21:18:32,"AI is a tough nut and SO seems to suffer traffic-wise, but I feel a bit as if the strike now is also a result of not enough discussions half a year before. Many questions like: how to handle potentially false positives or how reliable can one detect AI generated content were not discussed enough, especially not by the company and not in public. To me, a big part of the problem looks like first they were in sleeping mode, then they suddenly woke up and rushed needlessly out of the house forgetting to put on any clothes. Why? Why not discussing the whole thing first and test the water, then act?",,,
comment_on_question,1300577,389834,260073.0,NoDataDumpNoContribution,5,2023-06-05 21:22:10,"... It's not as if a few more days with mods closing AI content after half a year would have added to any potential damage significantly. From outside it looks as rather drastic changes of course instead of fine tuning, which might be more appropriate.",,,
comment_on_question,1300582,389834,353058.0,HolyBlackCat,91,2023-06-05 21:56:26,"@Philippe Your post focuses on ChatGPT detection tools being banned, and I don't see it as a huge issue. But the linked policy says something much more dramatic: it bans the ""use of moderators' best guesses based on users' writing styles and behavioral indicators"". E.g. if a user puts out 20 long answers of dubious quality over the course of 40 minutes (which are clearly generated; something I've seen once or twice), we can't ban him, because that's a ""behavioral indicator"". Is that correct?",,,
comment_on_question,1300585,389834,313143.0,Andras Deak -- Слава Україні,6,2023-06-05 22:15:46,"@ShadowWizardStrikesBack not even nice words. ""I regret that actions have progressed to this point"" is a carefully stated fact that can easily be mistaken for some kind of apology. Not that I want Philippe to be doing the apologising personally; it's the company that should be doing this with a capital ""We"". And in ""Both sides share a deep and unchanged commitment to quality on this platform"" I wonder who the other side is, because it certainly can't be the company as of April 2018. Not to mention the insistent misrepresentation of the situation with AI detection tools.",,,
comment_on_question,1300590,389834,,user152859,0,2023-06-05 22:25:15,"@AndrasDeak didn't say this is an apology, it's not, because the company has yet to do the first step of accepting they made a mistake. Alas, they still think they're correct, and everyone else are wrong. But even with that, saying how much they appreciate the time spent by mods is considered nice, but worthless.",,,
comment_on_question,1300627,389834,1081494.0,cocomac,8,2023-06-06 03:11:59,"Friendly reminder that regardless of how you feel about this post, please keep all comments within the Code of Conduct. Rude comments attacking SE are neither acceptable, nor are they a productive way forward.",,,
comment_on_question,1300629,389834,388243.0,user202729,39,2023-06-06 03:26:04,Please don't close this question. We want users to be able to post responses to the announcement as answers. (cc @cocomac ).,,,
